City 1,City 2,State,Distance
Anchorage,Knik-Fairview,Alaska,30.121043323314638
Anchorage,North Lakes,Alaska,33.11247328834871
Anchorage,Tanaina,Alaska,36.63767789584475
Anchorage,Wasilla,Alaska,31.80572521950357
Anchorage,Meadow Lakes,Alaska,37.58245967998503
Anchorage,South Lakes,Alaska,31.00323752384088
Anchorage,Gateway,Alaska,29.14016515254892
Anchorage,Palmer,Alaska,30.9035925758537
Anchorage,Fishhook,Alaska,39.73159390380496
Anchorage,Butte,Alaska,28.13158187863632
Anchorage,Big Lake,Alaska,38.71579399608214
Anchorage,Farm Loop,Alaska,33.52394067247214
Anchorage,Willow,Alaska,50.735894832706535
Anchorage,Point MacKenzie,Alaska,34.777336215288045
Anchorage,Lazy Mountain,Alaska,35.358544600901496
Anchorage,Houston,Alaska,39.54983351969299
Anchorage,Sutton-Alpine,Alaska,41.84974821840579
Anchorage,Buffalo Soapstone,Alaska,38.52002186424944
Anchorage,Knik River,Alaska,22.39881368864215
Anchorage,Whittier,Alaska,29.735499079150717
Anchorage,Chickaloon,Alaska,50.80533060660991
Anchorage,Cooper Landing,Alaska,51.73984205356433
Anchorage,Moose Pass,Alaska,46.499782852592446
Anchorage,Hope,Alaska,25.150178843077953
Anchorage,Primrose,Alaska,55.92311462338543
Anchorage,Crown Point,Alaska,50.80916094550017
Anchorage,Sunrise,Alaska,22.8707938292711
Anchorage,Susitna,Alaska,54.84743164970488
Anchorage,Point Possession,Alaska,55.35650562071499
Fairbanks,Badger,Alaska,8.1989340751435
Fairbanks,College,Alaska,5.494449704687639
Fairbanks,Steele Creek,Alaska,10.009938370046301
Fairbanks,Chena Ridge,Alaska,11.642341470969692
Fairbanks,Farmers Loop,Alaska,5.061321782973458
Fairbanks,Eielson AFB,Alaska,20.789972360710536
Fairbanks,Ester,Alaska,13.078586765907867
Fairbanks,North Pole,Alaska,10.377736227423618
Fairbanks,Goldstream,Alaska,12.485399402428138
Fairbanks,Salcha,Alaska,30.800457119041447
Fairbanks,Pleasant Valley,Alaska,22.511354199233548
Fairbanks,Moose Creek,Alaska,16.730191109701217
Fairbanks,Nenana,Alaska,47.19285089894067
Fairbanks,South Van Horn,Alaska,4.299891423722063
Fairbanks,Two Rivers,Alaska,17.04488062559149
Fairbanks,Harding-Birch Lakes,Alaska,44.89926398866975
Fairbanks,Fox,Alaska,9.75853380448624
Fairbanks,Anderson,Alaska,57.79720375084021
Fairbanks,Minto,Alaska,58.85583695213752
Fairbanks,Livengood,Alaska,50.007523697560146
Fairbanks,Four Mile Road,Alaska,46.355250080358495
Juneau,Hoonah,Alaska,51.40070734517957
Juneau,Gustavus,Alaska,57.197985408391276
Juneau,Tenakee Springs,Alaska,59.21393991449456
Juneau,Excursion Inlet,Alaska,43.54173806616199
Juneau,Game Creek,Alaska,55.96763179802525
Juneau,Whitestone Logging Camp,Alaska,52.84208024961114
Badger,College,Alaska,13.656246167413109
Badger,Steele Creek,Alaska,8.93276568265382
Badger,Chena Ridge,Alaska,19.14415396310709
Badger,Farmers Loop,Alaska,11.654503422004042
Badger,Eielson AFB,Alaska,13.061559837894317
Badger,Ester,Alaska,21.230813374486235
Badger,North Pole,Alaska,3.4051081796392753
Badger,Goldstream,Alaska,20.48200038655866
Badger,Salcha,Alaska,23.75148252585541
Badger,Pleasant Valley,Alaska,15.577253569183094
Badger,Moose Creek,Alaska,8.933844963568708
Badger,Nenana,Alaska,53.55757558078952
Badger,South Van Horn,Alaska,11.757701709747169
Badger,Two Rivers,Alaska,10.781316137420779
Badger,Harding-Birch Lakes,Alaska,37.88305563283479
Badger,Fox,Alaska,13.720118556460015
Badger,Livengood,Alaska,55.922561775874314
Badger,Four Mile Road,Alaska,53.1745725006315
Knik-Fairview,North Lakes,Alaska,12.908551191185671
Knik-Fairview,Tanaina,Alaska,12.25203478710708
Knik-Fairview,Wasilla,Alaska,7.0973801545902315
Knik-Fairview,Meadow Lakes,Alaska,9.005884837601489
Knik-Fairview,South Lakes,Alaska,11.594977493750912
Knik-Fairview,Gateway,Alaska,13.30878949613117
Knik-Fairview,Palmer,Alaska,17.94965513111136
Knik-Fairview,Fishhook,Alaska,18.926261292010114
Knik-Fairview,Butte,Alaska,20.794323421968112
Knik-Fairview,Big Lake,Alaska,11.538994480864899
Knik-Fairview,Farm Loop,Alaska,17.627113005577037
Knik-Fairview,Willow,Alaska,21.70465272738779
Knik-Fairview,Point MacKenzie,Alaska,18.287247522224316
Knik-Fairview,Lazy Mountain,Alaska,25.855477690913446
Knik-Fairview,Houston,Alaska,9.436948912821606
Knik-Fairview,Susitna North,Alaska,43.60566614116187
Knik-Fairview,Sutton-Alpine,Alaska,30.142387744450396
Knik-Fairview,Talkeetna,Alaska,55.87010141253277
Knik-Fairview,Buffalo Soapstone,Alaska,21.888751115448496
Knik-Fairview,Knik River,Alaska,23.72641905001345
Knik-Fairview,Whittier,Alaska,59.840184453179326
Knik-Fairview,Chickaloon,Alaska,44.93909133171017
Knik-Fairview,Hope,Alaska,42.63985667093567
Knik-Fairview,Skwentna,Alaska,59.738369007719285
Knik-Fairview,Sunrise,Alaska,44.494565162254275
Knik-Fairview,Beluga,Alaska,55.78864436314795
Knik-Fairview,Susitna,Alaska,32.106688331462415
Knik-Fairview,Point Possession,Alaska,53.89781812278872
College,Steele Creek,Alaska,13.210655322530119
College,Chena Ridge,Alaska,8.191294934389312
College,Farmers Loop,Alaska,4.4943279001118235
College,Eielson AFB,Alaska,26.254897488287863
College,Ester,Alaska,7.960921422199542
College,North Pole,Alaska,15.83978005094081
College,Goldstream,Alaska,7.080883777983952
College,Salcha,Alaska,36.06725271671179
College,Pleasant Valley,Alaska,27.205843076735988
College,Moose Creek,Alaska,22.212510601945503
College,Nenana,Alaska,43.92136892231719
College,South Van Horn,Alaska,4.311634511623942
