City 1,City 2,State,Distance
Virginia Beach,Chesapeake,Virginia,14.873483956962652
Virginia Beach,Norfolk,Virginia,16.309823780074325
Virginia Beach,Newport News,Virginia,36.71895546284427
Virginia Beach,Hampton,Virginia,28.371437389660887
Virginia Beach,Portsmouth,Virginia,18.909978720747663
Virginia Beach,Williamsburg,Virginia,52.09820145964723
Virginia Beach,Suffolk,Virginia,33.20844731971931
Virginia Beach,Poquoson,Virginia,32.48335936563211
Virginia Beach,Gloucester Point,Virginia,45.30537801272413
Virginia Beach,Smithfield,Virginia,35.80667191016359
Virginia Beach,Franklin,Virginia,49.81700453433737
Virginia Beach,Carrollton,Virginia,30.132602310455752
Virginia Beach,Bethel Manor,Virginia,32.765412222676794
Virginia Beach,Gloucester Courthouse,Virginia,53.45118906914691
Virginia Beach,Windsor,Virginia,39.0245626867125
Virginia Beach,Exmore,Virginia,56.16326307437149
Virginia Beach,Courtland,Virginia,56.55489872372305
Virginia Beach,Cape Charles,Virginia,36.14917641477334
Virginia Beach,Benns Church,Virginia,33.09257282351567
Virginia Beach,Mathews,Virginia,50.90342679154882
Virginia Beach,Rushmere,Virginia,42.43156130720129
Virginia Beach,Deltaville,Virginia,58.697347355194196
Virginia Beach,Nassawadox,Virginia,52.219099411577794
Virginia Beach,Sedley,Virginia,52.386423654396616
Virginia Beach,Gwynn,Virginia,54.45210146244129
Virginia Beach,Camptown,Virginia,47.484549345135036
Virginia Beach,Cheriton,Virginia,38.7332823130968
Virginia Beach,Southampton Meadows,Virginia,50.171773597574216
Virginia Beach,Eastville,Virginia,42.95911679806039
Virginia Beach,Quinby,Virginia,59.014279495624486
Virginia Beach,Ivor,Virginia,48.81952301788369
Virginia Beach,Carrsville,Virginia,44.080455379285894
Virginia Beach,Savage Town,Virginia,57.91006790357242
Virginia Beach,Dendron,Virginia,53.062169356284976
Virginia Beach,Surry,Virginia,51.83039576043688
Virginia Beach,Yorktown,Virginia,43.31390672110027
Virginia Beach,Cats Bridge,Virginia,58.09858574273861
Virginia Beach,Scotland,Virginia,51.86538851402663
Virginia Beach,Willis Wharf,Virginia,55.601402236295606
Virginia Beach,Franktown,Virginia,52.13419209370893
Richmond,Fredericksburg,Virginia,53.08922971943233
Richmond,Williamsburg,Virginia,45.906455897334496
Richmond,Tuckahoe,Virginia,7.264335019591336
Richmond,Mechanicsville,Virginia,9.358864391843435
Richmond,Petersburg,Virginia,22.90161721920279
Richmond,Short Pump,Virginia,11.733432102184896
Richmond,Chester,Virginia,12.376325777712683
Richmond,Hopewell,Virginia,19.08682827685041
Richmond,Meadowbrook,Virginia,6.855576747091817
Richmond,Midlothian,Virginia,10.16369993372109
Richmond,Laurel,Virginia,7.635228301486632
Richmond,Colonial Heights,Virginia,18.74760533017562
Richmond,Bon Air,Virginia,5.309053439457518
Richmond,East Highland Park,Virginia,5.887605750178272
Richmond,Glen Allen,Virginia,9.424509885805758
Richmond,Highland Springs,Virginia,8.220562922945659
Richmond,Brandermill,Virginia,11.729267972462395
Richmond,Lakeside,Virginia,5.772744885919293
Richmond,Wyndham,Virginia,13.507815836383639
Richmond,Manchester,Virginia,4.439379847795942
Richmond,Gloucester Point,Virginia,56.20865541953023
Richmond,Lake Monticello,Virginia,54.009314787063886
Richmond,Innsbrook,Virginia,10.316041248108482
Richmond,Montrose,Virginia,5.444369117335991
Richmond,Lake of the Woods,Virginia,57.638066991122976
Richmond,Dumbarton,Virginia,6.0047395263600745
Richmond,Rockwood,Virginia,7.106667370246601
Richmond,Bellwood,Virginia,8.786721621198359
Richmond,Farmville,Virginia,53.351305594212995
Richmond,Ashland,Virginia,15.877451951596099
Richmond,Fort Lee,Virginia,21.73782099989179
Richmond,Woodlake,Virginia,13.401333865043194
Richmond,Sandston,Virginia,8.909341645112226
Richmond,Spotsylvania Courthouse,Virginia,46.61074432668334
Richmond,Bensley,Virginia,5.981647551103729
Richmond,Emporia,Virginia,57.62147214215584
Richmond,Ettrick,Virginia,19.8914998446712
Richmond,Chamberlayne,Virginia,7.262506066499413
Richmond,King George,Virginia,54.115368367159526
Richmond,Falmouth,Virginia,55.34363731121409
Richmond,Enon,Virginia,16.3752710274231
Richmond,Colonial Beach,Virginia,57.06096008873461
Richmond,Gloucester Courthouse,Virginia,52.896299728390765
Richmond,West Point,Virginia,37.03949360975165
Richmond,Blackstone,Virginia,42.374176233889145
Richmond,Lake Land'Or,Virginia,33.93237455790457
Richmond,Lake Wilderness,Virginia,55.13711695617851
