City 1,City 2,State,Distance
Charlotte,Concord,North Carolina,16.796502417333876
Charlotte,Hickory,North Carolina,46.027490826696386
Charlotte,Gastonia,North Carolina,20.285231053169102
Charlotte,Huntersville,North Carolina,13.82758499912733
Charlotte,Kannapolis,North Carolina,21.358505274819247
Charlotte,Mooresville,North Carolina,25.949781516776895
Charlotte,Indian Trail,North Carolina,14.17376653842022
Charlotte,Salisbury,North Carolina,36.909777956279676
Charlotte,Monroe,North Carolina,20.7141040651518
Charlotte,Cornelius,North Carolina,18.433344501537906
Charlotte,Matthews,North Carolina,9.152951412754998
Charlotte,Statesville,North Carolina,39.770321063716096
Charlotte,Mint Hill,North Carolina,10.255439209822235
Charlotte,Shelby,North Carolina,40.817028823552526
Charlotte,Waxhaw,North Carolina,19.379436214566695
Charlotte,Lexington,North Carolina,51.75153720823906
Charlotte,Harrisburg,North Carolina,12.540780266978102
Charlotte,Mount Holly,North Carolina,12.363605501857238
Charlotte,Albemarle,North Carolina,37.58195653506326
Charlotte,Stallings,North Carolina,11.84162719418977
Charlotte,Davidson,North Carolina,19.00917610386588
Charlotte,Belmont,North Carolina,11.902751144954424
Charlotte,Weddington,North Carolina,13.8088113573366
Charlotte,Newton,North Carolina,38.73189765258314
Charlotte,Lake Norman of Catawba,North Carolina,28.330266271472496
Charlotte,Kings Mountain,North Carolina,29.4624273906865
Charlotte,Lincolnton,North Carolina,29.486807976234907
Charlotte,Pineville,North Carolina,9.0898529080676
Charlotte,St. Stephens,North Carolina,45.78596171084443
Charlotte,Wesley Chapel,North Carolina,16.494861013724798
Charlotte,Conover,North Carolina,41.217552096525004
Charlotte,Forest City,North Carolina,59.42580106125603
Charlotte,Unionville,North Carolina,20.073739221739753
Charlotte,Marvin,North Carolina,15.201806102367538
Charlotte,Cherryville,North Carolina,33.255875211267266
Charlotte,Mocksville,North Carolina,50.052492097460544
Charlotte,Dallas,North Carolina,21.301363399186588
Charlotte,Bessemer City,North Carolina,26.117099913053043
Charlotte,Cramerton,North Carolina,13.868644095565603
Charlotte,Long View,North Carolina,47.26508609449642
Charlotte,Sawmills,North Carolina,55.600767999238364
Charlotte,Wadesboro,North Carolina,46.00102845753878
Charlotte,Granite Falls,North Carolina,52.59515318224622
Charlotte,Locust,North Carolina,22.637709058640386
Charlotte,Valdese,North Carolina,56.01521669195101
Charlotte,Midland,North Carolina,17.6669428856902
